TypeCode,FreqCode,RefPeriodId,RefYear,RefMonth,Period,ReporterCode,ReporterISO,ReporterDesc,FlowCode,FlowDesc,PartnerCode,PartnerISO,PartnerDesc,Partner2Code,Partner2ISO,Partner2Desc,ClassificationCode,ClassificationSearchCode,IsOriginalClassification,CmdCode,CmdDesc,AggrLevel,IsLeaf,CustomsCode,CustomsDesc,MosCode,MotCode,MotDesc,QtyUnitCode,QtyUnitAbbr,Qty,IsQtyEstimated,AltQtyUnitCode,AltQtyUnitAbbr,AltQty,IsAltQtyEstimated,NetWgt,IsNetWgtEstimated,GrossWgt,IsGrossWgtEstimated,Cifvalue,Fobvalue,PrimaryValue,LegacyEstimationFlag,IsReported,IsAggregate
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,458,MYS,Malaysia,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,21876501,FALSE,30,kg N,10113201,FALSE,21876501,FALSE,0,FALSE,12593298,,12593298,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,484,MEX,Mexico,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,92,FALSE,30,kg N,31,FALSE,92,FALSE,0,FALSE,633.67,,633.67,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,504,MAR,Morocco,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2,FALSE,30,kg N,1,FALSE,2,FALSE,0,FALSE,151.378,,151.378,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,512,OMN,Oman,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,150743170,FALSE,30,kg N,45905956,FALSE,150743170,FALSE,0,FALSE,77273510.76,,77273510.76,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,273458648,FALSE,30,kg N,115708999,FALSE,273458648,FALSE,0,FALSE,121894526,,121894526,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,579,NOR,Norway,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,453266,FALSE,30,kg N,275004,FALSE,453266,FALSE,0,FALSE,375321.267,,375321.267,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,591,PAN,Panama,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,30,kg N,1,FALSE,1,FALSE,0,FALSE,1.081,,1.081,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,604,PER,Peru,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,104,FALSE,30,kg N,51,FALSE,104,FALSE,0,FALSE,109.208,,109.208,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,634,QAT,Qatar,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,74859002,FALSE,30,kg N,29416601,FALSE,74859002,FALSE,0,FALSE,25726986.5,,25726986.5,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1520598109,FALSE,30,kg N,688444972,FALSE,1520598109,FALSE,0,FALSE,546943810.8,,546943810.8,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,682,SAU,Saudi Arabia,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8902213,FALSE,-1,N/A,0,FALSE,8902213,FALSE,0,FALSE,4109778.723,,4109778.723,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,688,SRB,Serbia,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6205867,FALSE,30,kg N,1575682,FALSE,6205867,FALSE,0,FALSE,2273310.412,,2273310.412,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,699,IND,India,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,650919,FALSE,30,kg N,369498,FALSE,650919,FALSE,0,FALSE,611722.315,,611722.315,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,702,SGP,Singapore,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,31,FALSE,30,kg N,15,FALSE,31,FALSE,0,FALSE,2095.499,,2095.499,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,704,VNM,Viet Nam,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10431869,FALSE,30,kg N,3304758,FALSE,10431869,FALSE,0,FALSE,7649968.999,,7649968.999,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,710,ZAF,South Africa,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1352913,FALSE,30,kg N,249273,FALSE,1352913,FALSE,0,FALSE,1039050.487,,1039050.487,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,757,CHE,Switzerland,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,269422.55,TRUE,30,kg N,101367,FALSE,269422.55,TRUE,0,FALSE,138919.23,,138919.23,6,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,780,TTO,Trinidad and Tobago,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11152200,FALSE,30,kg N,3716350,FALSE,11152200,FALSE,0,FALSE,5150265.171,,5150265.171,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,58770079,FALSE,-1,N/A,0,FALSE,58770079,FALSE,0,FALSE,24202394.55,,24202394.55,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,792,TUR,Türkiye,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10737048,FALSE,30,kg N,5006334,FALSE,10737048,FALSE,0,FALSE,6786094.483,,6786094.483,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,795,TKM,Turkmenistan,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,316567180,FALSE,30,kg N,145657623,FALSE,316567180,FALSE,0,FALSE,128773440.2,,128773440.2,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,804,UKR,Ukraine,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20398105,FALSE,30,kg N,10564235,FALSE,20398105,FALSE,0,FALSE,10212510.09,,10212510.09,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,807,MKD,North Macedonia,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,708081,FALSE,-1,N/A,0,FALSE,708081,FALSE,0,FALSE,366816.054,,366816.054,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,818,EGY,Egypt,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2216256402,FALSE,30,kg N,1024918854,FALSE,2216256402,FALSE,0,FALSE,984497405.8,,984497405.8,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,826,GBR,United Kingdom,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,28198917.43,TRUE,30,kg N,10279136,FALSE,28198917.43,TRUE,0,FALSE,19329986.77,,19329986.77,6,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,842,USA,USA,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,58004176.58,TRUE,30,kg N,27601368,FALSE,58004176.58,TRUE,0,FALSE,33731758.34,,33731758.34,6,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,858,URY,Uruguay,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,30,kg N,2,FALSE,,FALSE,0,FALSE,474.677,,474.677,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,860,UZB,Uzbekistan,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,188091207,TRUE,30,kg N,85880568,FALSE,188091207,TRUE,0,FALSE,79936006.85,,79936006.85,6,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,899,_X ,"Areas, nes",0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24243,FALSE,30,kg N,11179,FALSE,24243,FALSE,0,FALSE,18375.093,,18375.093,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,381257147.6,TRUE,-1,N/A,0,FALSE,381257147.6,TRUE,0,FALSE,139508256.5,,139508256.5,6,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,156,CHN,China,0,W00,World,H6,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1867.58,TRUE,30,kg N,3,FALSE,1867.58,TRUE,0,FALSE,1335.367,,1335.367,6,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,268,GEO,Georgia,0,W00,World,H6,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,87300425,FALSE,30,kg N,30063797,FALSE,87300425,FALSE,0,FALSE,29503588.52,,29503588.52,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,392,JPN,Japan,0,W00,World,H6,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25422,FALSE,30,kg N,25241,FALSE,25422,FALSE,0,FALSE,103433.075,,103433.075,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,398,KAZ,Kazakhstan,0,W00,World,H6,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20159510,FALSE,30,kg N,6981723,FALSE,20159510,FALSE,0,FALSE,6447898.299,,6447898.299,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,410,KOR,Rep. of Korea,0,W00,World,H6,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2,FALSE,8,kg,2,FALSE,2,FALSE,0,FALSE,201.116,,201.116,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,579,NOR,Norway,0,W00,World,H6,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,440384,FALSE,30,kg N,76569,FALSE,440384,FALSE,0,FALSE,621804.827,,621804.827,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,86439100,FALSE,30,kg N,30091438,FALSE,86439100,FALSE,0,FALSE,24367249.02,,24367249.02,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,682,SAU,Saudi Arabia,0,W00,World,H6,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,21000,FALSE,30,kg N,7557,FALSE,21000,FALSE,0,FALSE,28383.301,,28383.301,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,688,SRB,Serbia,0,W00,World,H6,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24195,FALSE,30,kg N,4368,FALSE,24195,FALSE,0,FALSE,17424.644,,17424.644,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,757,CHE,Switzerland,0,W00,World,H6,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,432,FALSE,30,kg N,432,FALSE,432,FALSE,0,FALSE,9312.967,,9312.967,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,792,TUR,Türkiye,0,W00,World,H6,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19740460,FALSE,30,kg N,6668153,FALSE,19740460,FALSE,0,FALSE,10905748.25,,10905748.25,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,804,UKR,Ukraine,0,W00,World,H6,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,50,FALSE,30,kg N,18,FALSE,50,FALSE,0,FALSE,41.088,,41.088,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,807,MKD,North Macedonia,0,W00,World,H6,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18329,FALSE,30,kg N,3212,FALSE,18329,FALSE,0,FALSE,21059.869,,21059.869,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,818,EGY,Egypt,0,W00,World,H6,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12048000,FALSE,30,kg N,4366470,FALSE,12048000,FALSE,0,FALSE,8171312.364,,8171312.364,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,826,GBR,United Kingdom,0,W00,World,H6,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22572987,FALSE,30,kg N,7129063,FALSE,22572987,FALSE,0,FALSE,11408558.86,,11408558.86,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,842,USA,USA,0,W00,World,H6,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,98558668,FALSE,30,kg N,33575045,FALSE,98558668,FALSE,0,FALSE,30538933.73,,30538933.73,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,860,UZB,Uzbekistan,0,W00,World,H6,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,33847307,FALSE,30,kg N,11657462,FALSE,33847307,FALSE,0,FALSE,17333106.78,,17333106.78,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,894,ZMB,Zambia,0,W00,World,H6,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9,FALSE,30,kg N,3,FALSE,9,FALSE,0,FALSE,1662.991,,1662.991,0,FALSE,TRUE
C,A,20230101,2023,52,2023,97,EUR,European Union,M,Import,899,_X ,"Areas, nes",0,W00,World,H6,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,59000,FALSE,30,kg N,20355,FALSE,59000,FALSE,0,FALSE,27201.475,,27201.475,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,414447060.1,,414447060.1,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,12,DZA,Algeria,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11835880,FALSE,30,kg N,5444510,FALSE,11835880,FALSE,0,FALSE,5054009.119,,5054009.119,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,31,AZE,Azerbaijan,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3000000,FALSE,30,kg N,1380000,FALSE,3000000,FALSE,0,FALSE,2310165.452,,2310165.452,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,40,AUT,Austria,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1545164,FALSE,30,kg N,669671,FALSE,1545164,FALSE,0,FALSE,1356062.439,,1356062.439,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,56,BEL,Belgium,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,30,kg N,575631,FALSE,,FALSE,0,FALSE,2653204.173,,2653204.173,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,76,BRA,Brazil,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,40000,FALSE,30,kg N,18000,FALSE,40000,FALSE,0,FALSE,52098.164,,52098.164,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,156,CHN,China,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25641591,FALSE,-1,N/A,0,FALSE,25641591,FALSE,0,FALSE,16474893.63,,16474893.63,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,208,DNK,Denmark,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22277,FALSE,30,kg N,3330,FALSE,22277,FALSE,0,FALSE,19239.591,,19239.591,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,251,FRA,France,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,64393719,FALSE,-1,N/A,0,FALSE,64393719,FALSE,0,FALSE,18334220.72,,18334220.72,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,276,DEU,Germany,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,56061893.71,,56061893.71,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,100000,FALSE,30,kg N,46780,FALSE,100000,FALSE,0,FALSE,45335.284,,45335.284,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,360,IDN,Indonesia,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1910200,FALSE,30,kg N,879760,FALSE,1910200,FALSE,0,FALSE,1087641.612,,1087641.612,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,372,IRL,Ireland,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3648764,FALSE,30,kg N,1541291,FALSE,3648764,FALSE,0,FALSE,3298536.539,,3298536.539,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,380,ITA,Italy,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,235851,FALSE,30,kg N,108718,FALSE,235851,FALSE,0,FALSE,157245.346,,157245.346,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,440,LTU,Lithuania,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,4402168.677,,4402168.677,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,528,NLD,Netherlands,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,203247738,FALSE,-1,N/A,0,FALSE,203247738,FALSE,0,FALSE,63826827.02,,63826827.02,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7618340,FALSE,30,kg N,2339228,FALSE,7618340,FALSE,0,FALSE,5123448.892,,5123448.892,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,616,POL,Poland,0,W00,World,H6,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,28095662,FALSE,30,kg N,12860328,FALSE,28095662,FALSE,0,FALSE,19027409.07,,19027409.07,0,FALSE,TRUE
